Sender,Receiver,Ligand,Receptor,LRscore,all
Macrophage,Stroma,SELPLG,CAP1,4.209929726764377,Macrophage_SELPLG_Stroma_CAP1
Stroma,Macrophage,COMP,CD81,15.907084893729873,Stroma_COMP_Macrophage_CD81
Malignant,Stroma,UBA52,NOTCH1,8.3741915716584,Malignant_UBA52_Stroma_NOTCH1
Macrophage,Malignant,CXCL10,IL6ST,10.244447542807142,Macrophage_CXCL10_Malignant_IL6ST
Macrophage,Stroma,CXCL10,IL6ST,8.946653926635618,Macrophage_CXCL10_Stroma_IL6ST
Macrophage,Malignant,CXCL10,LDLR,2.899888003328601,Macrophage_CXCL10_Malignant_LDLR
Malignant,Stroma,LAMA3,ITGB1,2.5942538607737657,Malignant_LAMA3_Stroma_ITGB1
Macrophage,Malignant,APOE,CD163,11.825354259628895,Macrophage_APOE_Malignant_CD163
Malignant,Stroma,SEMA4A,NRP1,1.5169104570526177,Malignant_SEMA4A_Stroma_NRP1
Macrophage,Malignant,LYZ,CD163,8.989955892943044,Macrophage_LYZ_Malignant_CD163
Malignant,Stroma,JAG2,NOTCH1,2.386584522661684,Malignant_JAG2_Stroma_NOTCH1
Macrophage,Malignant,CXCL10,BAMBI,10.958797451683953,Macrophage_CXCL10_Malignant_BAMBI
Malignant,Stroma,PLAT,ITGB2,3.5697435831545397,Malignant_PLAT_Stroma_ITGB2
Malignant,Stroma,CADM1,CADM1,1.5351969362725635,Malignant_CADM1_Stroma_CADM1
Stroma,Macrophage,COMP,ENO1,13.944441140411312,Stroma_COMP_Macrophage_ENO1
Stroma,Malignant,COMP,ENO1,14.141379994852016,Stroma_COMP_Malignant_ENO1
Macrophage,Malignant,HLA-DRA,GFRA1,20.68153667865019,Macrophage_HLA-DRA_Malignant_GFRA1
Stroma,Macrophage,COMP,CD63,15.664783208046895,Stroma_COMP_Macrophage_CD63
Stroma,Malignant,COMP,CD63,16.03325237218791,Stroma_COMP_Malignant_CD63
Tcell,Bcell,TGFB1,ENG,6.433341924258591,Tcell_TGFB1_Bcell_ENG
Stroma,Macrophage,FN1,CD9,23.679618874848344,Stroma_FN1_Macrophage_CD9
Stroma,Malignant,FN1,CD9,25.151471283155022,Stroma_FN1_Malignant_CD9
Stroma,Malignant,LTBP1,IFITM1,4.224738462556488,Stroma_LTBP1_Malignant_IFITM1
Stroma,Malignant,FN1,MRC2,11.618779392947994,Stroma_FN1_Malignant_MRC2
Malignant,Stroma,SORBS1,ITGB5,2.2453420149658885,Malignant_SORBS1_Stroma_ITGB5
Macrophage,Malignant,CXCL10,GFRA1,7.901577751658709,Macrophage_CXCL10_Malignant_GFRA1
Malignant,Bcell,UBA52,CD74,35.58534230781232,Malignant_UBA52_Bcell_CD74
Malignant,Macrophage,UBA52,CD74,33.13154765313176,Malignant_UBA52_Macrophage_CD74
Malignant,Stroma,UBA52,CD74,33.507739639391566,Malignant_UBA52_Stroma_CD74
Malignant,Macrophage,JAM3,IL2RG,1.473026941865338,Malignant_JAM3_Macrophage_IL2RG
Macrophage,Malignant,CXCL10,ENO1,9.261777893253004,Macrophage_CXCL10_Malignant_ENO1
Malignant,Macrophage,PODXL2,CD163,3.766015168186765,Malignant_PODXL2_Macrophage_CD163
Macrophage,Malignant,C1QA,IL6ST,19.336429442406477,Macrophage_C1QA_Malignant_IL6ST
Macrophage,Stroma,C1QA,IL6ST,19.153004986227586,Macrophage_C1QA_Stroma_IL6ST
Malignant,Macrophage,EFNA1,CD81,21.873747372332232,Malignant_EFNA1_Macrophage_CD81
Malignant,Stroma,EFNA1,CD81,22.80024639594235,Malignant_EFNA1_Stroma_CD81
Macrophage,Malignant,CXCL10,FPR3,3.013031795499444,Macrophage_CXCL10_Malignant_FPR3
Malignant,Stroma,SEMA3C,NRP2,2.2043949491965082,Malignant_SEMA3C_Stroma_NRP2
Macrophage,Malignant,APOE,BAMBI,29.508381349680427,Macrophage_APOE_Malignant_BAMBI
Malignant,Macrophage,CD24,CD74,32.21185630128836,Malignant_CD24_Macrophage_CD74
Malignant,Stroma,CD24,CD74,31.861857992447348,Malignant_CD24_Stroma_CD74
Stroma,Macrophage,THBS1,CD163,6.54204375765998,Stroma_THBS1_Macrophage_CD163
Stroma,Malignant,THBS1,CD163,6.044065425960123,Stroma_THBS1_Malignant_CD163
Malignant,Stroma,FARP2,PLXNA3,1.956749036301187,Malignant_FARP2_Stroma_PLXNA3
Stroma,Malignant,COMP,TREM2,4.190358395653931,Stroma_COMP_Malignant_TREM2
Macrophage,Bcell,C1QA,CD74,34.11003759137627,Macrophage_C1QA_Bcell_CD74
Macrophage,Malignant,C1QA,CD74,27.839992394125975,Macrophage_C1QA_Malignant_CD74
Macrophage,Stroma,C1QA,CD74,30.64664477094186,Macrophage_C1QA_Stroma_CD74
Bcell,Macrophage,NID1,ITGB1,6.191927440067037,Bcell_NID1_Macrophage_ITGB1
Macrophage,Malignant,GRN,GFRA1,18.48309313800128,Macrophage_GRN_Malignant_GFRA1
Macrophage,Malignant,SELPLG,MAGED1,3.22706455552756,Macrophage_SELPLG_Malignant_MAGED1
Endothelial,Macrophage,JAM2,ITGAV,1.3555117040027904,Endothelial_JAM2_Macrophage_ITGAV
Macrophage,Malignant,C1QA,CD151,17.63099083758827,Macrophage_C1QA_Malignant_CD151
Macrophage,Malignant,CXCL10,CD63,10.844808847986865,Macrophage_CXCL10_Malignant_CD63
Macrophage,Malignant,CXCL10,TYROBP,7.496693083320353,Macrophage_CXCL10_Malignant_TYROBP
Stroma,Malignant,COMP,MRC2,6.734989790887587,Stroma_COMP_Malignant_MRC2
Malignant,Stroma,VEGFA,NRP1,3.762234373700731,Malignant_VEGFA_Stroma_NRP1
Macrophage,Stroma,LYZ,CD81,23.33263536679681,Macrophage_LYZ_Stroma_CD81
Macrophage,Malignant,SELPLG,PLXNA3,1.9912141572888646,Macrophage_SELPLG_Malignant_PLXNA3
Macrophage,Stroma,SELPLG,LAMP2,4.30673013152003,Macrophage_SELPLG_Stroma_LAMP2
Macrophage,Malignant,APOE,GFRA1,23.156050029076653,Macrophage_APOE_Malignant_GFRA1
Stroma,Malignant,COMP,GFRA1,12.646749695633822,Stroma_COMP_Malignant_GFRA1
Tcell,Bcell,TGFB1,SDC2,2.2520667001428545,Tcell_TGFB1_Bcell_SDC2
Macrophage,Malignant,SELPLG,CD151,5.276145962259274,Macrophage_SELPLG_Malignant_CD151
Stroma,Macrophage,FN1,CD81,25.244780275612687,Stroma_FN1_Macrophage_CD81
Stroma,Malignant,THBS1,MRC2,7.539793988454823,Stroma_THBS1_Malignant_MRC2
Macrophage,Malignant,ANXA2,TREM2,5.769977192199796,Macrophage_ANXA2_Malignant_TREM2
Macrophage,Malignant,APOE,CD151,25.455304245848907,Macrophage_APOE_Malignant_CD151
Macrophage,Malignant,SELPLG,PLXNB2,4.826704187576195,Macrophage_SELPLG_Malignant_PLXNB2
Malignant,Endothelial,WNT3,LRP5,0.710324480932228,Malignant_WNT3_Endothelial_LRP5
Malignant,Stroma,WNT3,LRP5,0.6398315138890343,Malignant_WNT3_Stroma_LRP5
Macrophage,Malignant,GRN,TREM2,7.369968529321359,Macrophage_GRN_Malignant_TREM2
Macrophage,Malignant,SELPLG,IL13RA1,2.956267214924461,Macrophage_SELPLG_Malignant_IL13RA1
Malignant,Endothelial,MDK,PTPRB,3.848429114027381,Malignant_MDK_Endothelial_PTPRB
Malignant,Stroma,SEMA5A,PLXNA1,1.2612974322030348,Malignant_SEMA5A_Stroma_PLXNA1
Macrophage,Stroma,CXCL10,CD81,9.99653790715579,Macrophage_CXCL10_Stroma_CD81
Malignant,Macrophage,ECM1,FLOT1,7.806076044343687,Malignant_ECM1_Macrophage_FLOT1
Malignant,Stroma,ECM1,FLOT1,8.180132993761802,Malignant_ECM1_Stroma_FLOT1
Stroma,Malignant,FN1,TREM2,7.690317567112877,Stroma_FN1_Malignant_TREM2
Macrophage,Malignant,CXCL10,CD151,9.0788677916233,Macrophage_CXCL10_Malignant_CD151
Stroma,Bcell,COMP,CD74,21.08598758033484,Stroma_COMP_Bcell_CD74
Stroma,Macrophage,COMP,CD74,21.554957902159902,Stroma_COMP_Macrophage_CD74
Stroma,Malignant,COMP,CD74,20.37916032254605,Stroma_COMP_Malignant_CD74
Macrophage,Malignant,SELPLG,MRC2,2.2553787610694163,Macrophage_SELPLG_Malignant_MRC2
Macrophage,Malignant,SELPLG,CD47,3.3118335833636867,Macrophage_SELPLG_Malignant_CD47
Malignant,Bcell,BST2,CD74,28.69450448141012,Malignant_BST2_Bcell_CD74
Malignant,Macrophage,BST2,CD74,29.758895872793293,Malignant_BST2_Macrophage_CD74
Malignant,Stroma,BST2,CD74,29.3926095464702,Malignant_BST2_Stroma_CD74
Malignant,Stroma,LGALS3BP,VANGL1,5.8044160375785845,Malignant_LGALS3BP_Stroma_VANGL1
Macrophage,Malignant,SELPLG,PRLR,3.9454683992352266,Macrophage_SELPLG_Malignant_PRLR
Macrophage,Malignant,SELPLG,FPR3,1.754858072470183,Macrophage_SELPLG_Malignant_FPR3
Bcell,Macrophage,SELPLG,ITGAM,2.4032482518651923,Bcell_SELPLG_Macrophage_ITGAM
Tcell,Bcell,SELPLG,ITGAM,2.8259696694347056,Tcell_SELPLG_Bcell_ITGAM
Stroma,Malignant,THBS1,TREM2,4.765328772846667,Stroma_THBS1_Malignant_TREM2
Tcell,Bcell,CFH,ITGAM,1.982812915814034,Tcell_CFH_Bcell_ITGAM
Malignant,Stroma,ECM1,ITGB5,7.581972778355743,Malignant_ECM1_Stroma_ITGB5
Tcell,Bcell,TGFB1,TGFBR1,5.6348369023574945,Tcell_TGFB1_Bcell_TGFBR1
Macrophage,Malignant,PSAP,TREM2,9.120477209845129,Macrophage_PSAP_Malignant_TREM2
Macrophage,Malignant,C1QA,CD163,8.473132313577228,Macrophage_C1QA_Malignant_CD163
Macrophage,Malignant,ANXA2,GFRA1,14.877499477087895,Macrophage_ANXA2_Malignant_GFRA1
Malignant,Stroma,PTPRK,PTPRK,1.5449435757150929,Malignant_PTPRK_Stroma_PTPRK
Stroma,Macrophage,THBS1,CD81,16.806962114258113,Stroma_THBS1_Macrophage_CD81
Macrophage,Malignant,C1QB,TREM2,6.554505572166848,Macrophage_C1QB_Malignant_TREM2
Malignant,Stroma,CXCL14,CXCR4,9.17188870938451,Malignant_CXCL14_Stroma_CXCR4
Macrophage,Malignant,LYZ,TREM2,6.991425657082421,Macrophage_LYZ_Malignant_TREM2
Malignant,Stroma,ADAM15,ITGA5,7.382141685281237,Malignant_ADAM15_Stroma_ITGA5
Stroma,Macrophage,THBS1,ENO1,14.930949449554552,Stroma_THBS1_Macrophage_ENO1
Stroma,Malignant,THBS1,ENO1,16.103669119542896,Stroma_THBS1_Malignant_ENO1
Stroma,Macrophage,COMP,CD163,6.622696121431925,Stroma_COMP_Macrophage_CD163
Stroma,Malignant,COMP,CD163,5.369901386127807,Stroma_COMP_Malignant_CD163
Endothelial,Macrophage,SELPLG,ITGB2,5.0672499553273935,Endothelial_SELPLG_Macrophage_ITGB2
Tcell,Bcell,SELPLG,ITGB2,8.097961914291163,Tcell_SELPLG_Bcell_ITGB2
Macrophage,Malignant,VIM,CD151,18.989538163867188,Macrophage_VIM_Malignant_CD151
Macrophage,Malignant,CXCL10,TREM2,2.8041320771179317,Macrophage_CXCL10_Malignant_TREM2
Macrophage,Malignant,SELPLG,CD44,3.9630631902556157,Macrophage_SELPLG_Malignant_CD44
Malignant,Stroma,SEMA3C,NRP1,3.3830026269385476,Malignant_SEMA3C_Stroma_NRP1
Tcell,Bcell,LTB,LTBR,6.06481396024312,Tcell_LTB_Bcell_LTBR
Macrophage,Malignant,SELPLG,FLOT1,4.924449313348493,Macrophage_SELPLG_Malignant_FLOT1
Macrophage,Stroma,SELPLG,FLOT1,5.365043711494914,Macrophage_SELPLG_Stroma_FLOT1
Tcell,Bcell,JAM2,F11R,1.6623016531610109,Tcell_JAM2_Bcell_F11R
Macrophage,Malignant,CXCL10,MRC2,3.8947818692877814,Macrophage_CXCL10_Malignant_MRC2
Bcell,Macrophage,SEMA7A,ITGB1,1.8403679438064144,Bcell_SEMA7A_Macrophage_ITGB1
Tcell,Bcell,SEMA7A,ITGB1,3.211277900111386,Tcell_SEMA7A_Bcell_ITGB1
Macrophage,Malignant,LYZ,CD151,19.031206415114262,Macrophage_LYZ_Malignant_CD151
Macrophage,Malignant,VIM,CD9,21.112581715968677,Macrophage_VIM_Malignant_CD9
Tcell,Bcell,TGFB1,ACVR1B,3.491139868644944,Tcell_TGFB1_Bcell_ACVR1B
Tcell,Bcell,ADAM12,ITGB1,6.07484832578003,Tcell_ADAM12_Bcell_ITGB1
Macrophage,Bcell,VIM,CD74,35.405166426915336,Macrophage_VIM_Bcell_CD74
Macrophage,Malignant,VIM,CD74,29.262197216896855,Macrophage_VIM_Malignant_CD74
Macrophage,Stroma,VIM,CD74,31.887545372192477,Macrophage_VIM_Stroma_CD74
Macrophage,Stroma,VIM,CD81,23.44031556864966,Macrophage_VIM_Stroma_CD81
Macrophage,Stroma,C1QA,CD81,22.399455820106766,Macrophage_C1QA_Stroma_CD81
Malignant,Stroma,LAMA3,ITGAV,1.6150116828946641,Malignant_LAMA3_Stroma_ITGAV
Macrophage,Malignant,SELPLG,IFITM1,4.531099212819838,Macrophage_SELPLG_Malignant_IFITM1
Macrophage,Malignant,SELPLG,CD55,4.436968577025781,Macrophage_SELPLG_Malignant_CD55
Tcell,Bcell,TNF,LTBR,2.097310457984549,Tcell_TNF_Bcell_LTBR
Stroma,Macrophage,THBS1,CD63,16.95098255867134,Stroma_THBS1_Macrophage_CD63
Stroma,Malignant,THBS1,CD63,18.493283675915812,Stroma_THBS1_Malignant_CD63
Stroma,Malignant,LTBP1,TREM2,1.5623293038105552,Stroma_LTBP1_Malignant_TREM2
Macrophage,Bcell,CXCL10,CD74,10.811890727664663,Macrophage_CXCL10_Bcell_CD74
Macrophage,Malignant,CXCL10,CD74,14.731057613921438,Macrophage_CXCL10_Malignant_CD74
Macrophage,Stroma,CXCL10,CD74,13.554823917218185,Macrophage_CXCL10_Stroma_CD74
Malignant,Macrophage,CD47,IL2RG,4.5098512670431825,Malignant_CD47_Macrophage_IL2RG
Macrophage,Malignant,HLA-DRA,CD163,11.224971432126072,Macrophage_HLA-DRA_Malignant_CD163
Tcell,Bcell,ADAM12,SDC4,5.625719618656624,Tcell_ADAM12_Bcell_SDC4
Macrophage,Malignant,APOE,TREM2,9.657961202460935,Macrophage_APOE_Malignant_TREM2
Macrophage,Malignant,VIM,TREM2,7.049689889196515,Macrophage_VIM_Malignant_TREM2
Malignant,Macrophage,BST2,IL2RG,7.809116673497237,Malignant_BST2_Macrophage_IL2RG
Macrophage,Malignant,C1QA,TREM2,6.57504760607951,Macrophage_C1QA_Malignant_TREM2
Malignant,Macrophage,IGFBP4,CD163,9.780769424724065,Malignant_IGFBP4_Macrophage_CD163
Stroma,Macrophage,LTBP1,IL2RG,1.8698299534040925,Stroma_LTBP1_Macrophage_IL2RG
Malignant,Stroma,SPN,SIGLEC1,1.472852639420419,Malignant_SPN_Stroma_SIGLEC1
Malignant,Macrophage,HLA-DRB1,CD163,10.261623125083064,Malignant_HLA-DRB1_Macrophage_CD163
Malignant,Stroma,SERTAD1,AR,2.8653227847646536,Malignant_SERTAD1_Stroma_AR
Malignant,Stroma,CD59,CD2,7.404018661775009,Malignant_CD59_Stroma_CD2
Macrophage,Malignant,SELPLG,SDC1,4.937405865401794,Macrophage_SELPLG_Malignant_SDC1
Malignant,Stroma,WNT7B,FZD2,1.06215768583731,Malignant_WNT7B_Stroma_FZD2
Malignant,Macrophage,CD44,IL2RG,5.252518966215135,Malignant_CD44_Macrophage_IL2RG
Macrophage,Malignant,SELPLG,IL6ST,6.081405462147351,Macrophage_SELPLG_Malignant_IL6ST
Macrophage,Stroma,SELPLG,IL6ST,6.5816984402477905,Macrophage_SELPLG_Stroma_IL6ST
Malignant,Macrophage,CXCL14,CD163,8.397299621254838,Malignant_CXCL14_Macrophage_CD163
Malignant,Macrophage,ECM1,CD163,3.914546394697067,Malignant_ECM1_Macrophage_CD163
Stroma,Malignant,FN1,CD151,23.092130648903293,Stroma_FN1_Malignant_CD151
Stroma,Malignant,THBS1,CD151,15.984582312928053,Stroma_THBS1_Malignant_CD151
Macrophage,Malignant,HLA-DRA,TREM2,8.77215652596225,Macrophage_HLA-DRA_Malignant_TREM2
Endothelial,Macrophage,ICAM1,ITGAL,2.4096901630024767,Endothelial_ICAM1_Macrophage_ITGAL
Macrophage,Malignant,SELPLG,GFRA1,4.896500648263849,Macrophage_SELPLG_Malignant_GFRA1
Malignant,Macrophage,ECM1,CD9,10.02635506440164,Malignant_ECM1_Macrophage_CD9
Endothelial,Stroma,SELPLG,ESAM,1.7396228911790543,Endothelial_SELPLG_Stroma_ESAM
Bcell,Macrophage,SLIT2,APP,2.7551748812214836,Bcell_SLIT2_Macrophage_APP
Malignant,Stroma,LAMA3,ITGB4,1.21432403943177,Malignant_LAMA3_Stroma_ITGB4
Malignant,Macrophage,ARF1,IL2RG,8.089193695124294,Malignant_ARF1_Macrophage_IL2RG
Malignant,Endothelial,CDH1,PTPRM,5.6472471128155295,Malignant_CDH1_Endothelial_PTPRM
Malignant,Macrophage,ECM1,TYROBP,7.664934854016188,Malignant_ECM1_Macrophage_TYROBP
Macrophage,Malignant,VIM,CD163,9.05401935117221,Macrophage_VIM_Malignant_CD163
Stroma,Macrophage,FN1,IL2RG,9.557072865560894,Stroma_FN1_Macrophage_IL2RG
Malignant,Macrophage,IGFBP4,TYROBP,17.454921060161464,Malignant_IGFBP4_Macrophage_TYROBP
Malignant,Macrophage,PODXL2,IL2RG,3.190344870478709,Malignant_PODXL2_Macrophage_IL2RG
Malignant,Stroma,SEMA5A,PLXNA3,1.3604329841111467,Malignant_SEMA5A_Stroma_PLXNA3
Macrophage,Malignant,C1QA,CD63,21.178959994925982,Macrophage_C1QA_Malignant_CD63
Malignant,Macrophage,CXCL14,TYROBP,15.889574781826635,Malignant_CXCL14_Macrophage_TYROBP
Macrophage,Malignant,SELPLG,LDLR,1.5754547992444805,Macrophage_SELPLG_Malignant_LDLR
Malignant,Stroma,WNT3,FZD1,0.8133940450144127,Malignant_WNT3_Stroma_FZD1
Bcell,Macrophage,ICAM2,ITGAM,1.3770502738292958,Bcell_ICAM2_Macrophage_ITGAM
Tcell,Bcell,ICAM2,ITGAM,2.2915661115780686,Tcell_ICAM2_Bcell_ITGAM
Macrophage,Malignant,VIM,GFRA1,17.905539236414008,Macrophage_VIM_Malignant_GFRA1
Malignant,Macrophage,CXCL14,IL2RG,6.93775961334835,Malignant_CXCL14_Macrophage_IL2RG
Malignant,Stroma,PTN,PLXNB2,2.6964022577926214,Malignant_PTN_Stroma_PLXNB2
Malignant,Stroma,COL4A5,ITGB1,2.3588040480406867,Malignant_COL4A5_Stroma_ITGB1
Stroma,Macrophage,THBS1,IL2RG,5.645469736937461,Stroma_THBS1_Macrophage_IL2RG
Malignant,Macrophage,HLA-A,IL2RG,11.236494580762066,Malignant_HLA-A_Macrophage_IL2RG
Macrophage,Malignant,SELPLG,TREM2,1.8091701193943668,Macrophage_SELPLG_Malignant_TREM2
Malignant,Stroma,PTN,SDC4,3.0056563774922838,Malignant_PTN_Stroma_SDC4
Macrophage,Malignant,SELPLG,CD9,6.497743864403916,Macrophage_SELPLG_Malignant_CD9
Malignant,Stroma,COL4A5,SDC1,2.513832877682871,Malignant_COL4A5_Stroma_SDC1
Tcell,Bcell,TGFB1,ACVRL1,2.6995422160540192,Tcell_TGFB1_Bcell_ACVRL1
Bcell,Macrophage,SLIT2,SDC1,2.541514034606139,Bcell_SLIT2_Macrophage_SDC1
Tcell,Bcell,SLIT2,SDC1,3.040676422223494,Tcell_SLIT2_Bcell_SDC1
Malignant,Stroma,PTN,SDC1,2.72120814214848,Malignant_PTN_Stroma_SDC1
Malignant,Macrophage,HLA-C,IL2RG,10.13076767546393,Malignant_HLA-C_Macrophage_IL2RG
Malignant,Macrophage,B2M,IL2RG,12.139285177869548,Malignant_B2M_Macrophage_IL2RG
Stroma,Bcell,THBS1,CD74,24.868648414374963,Stroma_THBS1_Bcell_CD74
Stroma,Macrophage,THBS1,CD74,22.41186130571602,Stroma_THBS1_Macrophage_CD74
Stroma,Malignant,THBS1,CD74,23.041536309725608,Stroma_THBS1_Malignant_CD74
Endothelial,Macrophage,CX3CL1,ITGAV,1.9789602428152242,Endothelial_CX3CL1_Macrophage_ITGAV
Endothelial,Stroma,SELE,GLG1,2.254128753695155,Endothelial_SELE_Stroma_GLG1
Malignant,Macrophage,COPA,IL2RG,5.719488721126715,Malignant_COPA_Macrophage_IL2RG
Malignant,Macrophage,UBA52,IL2RG,9.218949472123814,Malignant_UBA52_Macrophage_IL2RG
Malignant,Macrophage,ECM1,ENO1,9.568624187081427,Malignant_ECM1_Macrophage_ENO1
Malignant,Macrophage,HLA-B,IL2RG,11.541774772729056,Malignant_HLA-B_Macrophage_IL2RG
Malignant,Macrophage,LGALS3BP,IL2RG,9.124086321613182,Malignant_LGALS3BP_Macrophage_IL2RG
Malignant,Stroma,COL4A5,SDC4,2.743474762682809,Malignant_COL4A5_Stroma_SDC4
Malignant,Stroma,MMP7,LAMP2,6.448026599530805,Malignant_MMP7_Stroma_LAMP2
Malignant,Stroma,SORBS1,ITGA1,0.8125628803989469,Malignant_SORBS1_Stroma_ITGA1
Stroma,Macrophage,TIMP3,IL2RG,6.701887834191451,Stroma_TIMP3_Macrophage_IL2RG
Malignant,Macrophage,IGFBP4,IL2RG,8.427554441950214,Malignant_IGFBP4_Macrophage_IL2RG
Malignant,Macrophage,MIF,IL2RG,10.905887861152541,Malignant_MIF_Macrophage_IL2RG
Malignant,Macrophage,HLA-DRB1,IL2RG,8.652499169979274,Malignant_HLA-DRB1_Macrophage_IL2RG
Malignant,Macrophage,CD24,IL2RG,8.655164325883787,Malignant_CD24_Macrophage_IL2RG
Malignant,Macrophage,GNAS,IL2RG,8.475641948219197,Malignant_GNAS_Macrophage_IL2RG
Macrophage,Malignant,SELPLG,BAMBI,6.937326745778037,Macrophage_SELPLG_Malignant_BAMBI
Malignant,Stroma,ECM1,IL6ST,10.773652497961931,Malignant_ECM1_Stroma_IL6ST
Malignant,Stroma,COL4A5,CD47,1.6032903702841146,Malignant_COL4A5_Stroma_CD47
Malignant,Bcell,ECM1,CD74,12.848696046773926,Malignant_ECM1_Bcell_CD74
Malignant,Macrophage,ECM1,CD74,14.201531011148678,Malignant_ECM1_Macrophage_CD74
Malignant,Stroma,ECM1,CD74,14.9238771972692,Malignant_ECM1_Stroma_CD74
Malignant,Macrophage,HSPA1A,IL2RG,8.087503025897101,Malignant_HSPA1A_Macrophage_IL2RG
Tcell,Bcell,TGFB1,TGFBR2,4.583554561912789,Tcell_TGFB1_Bcell_TGFBR2
Macrophage,Malignant,PSAP,GFRA1,23.62028043477794,Macrophage_PSAP_Malignant_GFRA1
Malignant,Macrophage,AZGP1,IL2RG,7.2176848240497895,Malignant_AZGP1_Macrophage_IL2RG
Malignant,Stroma,MMP7,CAP1,6.266258686696289,Malignant_MMP7_Stroma_CAP1
Bcell,Macrophage,LAMA2,ITGB1,3.934736385070746,Bcell_LAMA2_Macrophage_ITGB1
Tcell,Bcell,LAMA2,ITGB1,3.283704700810855,Tcell_LAMA2_Bcell_ITGB1
Malignant,Macrophage,ECM1,CD81,11.321407186890593,Malignant_ECM1_Macrophage_CD81
Malignant,Stroma,ECM1,CD81,12.024796504049597,Malignant_ECM1_Stroma_CD81
Malignant,Stroma,COL4A5,ITGAV,1.3960731115298461,Malignant_COL4A5_Stroma_ITGAV
Malignant,Macrophage,CD9,IL2RG,7.903717491545692,Malignant_CD9_Macrophage_IL2RG
Malignant,Stroma,PTN,ITGAV,1.4124279100572803,Malignant_PTN_Stroma_ITGAV
Malignant,Macrophage,EFNA1,IL2RG,7.586038530688071,Malignant_EFNA1_Macrophage_IL2RG
Malignant,Stroma,MMP7,ITGB5,6.797278615739289,Malignant_MMP7_Stroma_ITGB5
Malignant,Macrophage,ECM1,CD63,11.358993918596044,Malignant_ECM1_Macrophage_CD63
Malignant,Macrophage,TFF3,IL2RG,9.875724159045582,Malignant_TFF3_Macrophage_IL2RG
Malignant,Stroma,PTN,SDC3,0.722959009270204,Malignant_PTN_Stroma_SDC3
Tcell,Bcell,IL16,CD4,7.488322389859599,Tcell_IL16_Bcell_CD4
Endothelial,Macrophage,PROS1,AXL,1.3199822445101388,Endothelial_PROS1_Macrophage_AXL
Malignant,Endothelial,WNT7B,LRP5,0.4013141999866091,Malignant_WNT7B_Endothelial_LRP5
Malignant,Stroma,WNT7B,LRP5,0.6554503669970803,Malignant_WNT7B_Stroma_LRP5
Stroma,Macrophage,COMP,IL2RG,5.919203292240422,Stroma_COMP_Macrophage_IL2RG
Macrophage,Malignant,SELPLG,CD163,2.6376093052255345,Macrophage_SELPLG_Malignant_CD163
Tcell,Bcell,LTB,CD40,8.75302879887423,Tcell_LTB_Bcell_CD40
Endothelial,Macrophage,SELE,CD44,2.249561434908635,Endothelial_SELE_Macrophage_CD44
Malignant,Stroma,CXCL14,ITGB5,17.356062193033278,Malignant_CXCL14_Stroma_ITGB5
Endothelial,Macrophage,HBEGF,ERBB2,2.4904865007544728,Endothelial_HBEGF_Macrophage_ERBB2
Malignant,Macrophage,ECM1,IL2RG,3.339374580494824,Malignant_ECM1_Macrophage_IL2RG
Malignant,Stroma,PIP,NPTN,4.802725710521692,Malignant_PIP_Stroma_NPTN
Macrophage,Endothelial,HBEGF,CD9,2.6989145932437935,Macrophage_HBEGF_Endothelial_CD9
Malignant,Macrophage,TNFSF10,IL2RG,7.617938966857125,Malignant_TNFSF10_Macrophage_IL2RG
Bcell,Macrophage,SEMA4D,CD72,1.331486740854725,Bcell_SEMA4D_Macrophage_CD72
Malignant,Macrophage,MMP7,ITGB2,4.955079748820508,Malignant_MMP7_Macrophage_ITGB2
Stroma,Malignant,FN1,GFRA1,22.919261977447277,Stroma_FN1_Malignant_GFRA1
Stroma,Malignant,THBS1,GFRA1,16.00438973455597,Stroma_THBS1_Malignant_GFRA1
Endothelial,Macrophage,HBEGF,CD44,2.10908714184082,Endothelial_HBEGF_Macrophage_CD44
Tcell,Bcell,HBEGF,CD44,2.355292163831113,Tcell_HBEGF_Bcell_CD44
Malignant,Stroma,GPC3,CD81,9.366881038193114,Malignant_GPC3_Stroma_CD81
Macrophage,Malignant,SELPLG,TYROBP,5.092235144871505,Macrophage_SELPLG_Malignant_TYROBP
Tcell,Bcell,TIGIT,PVR,3.0757260065266383,Tcell_TIGIT_Bcell_PVR
Endothelial,Macrophage,ICAM2,ITGB2,3.7913955618799298,Endothelial_ICAM2_Macrophage_ITGB2
Tcell,Bcell,ICAM2,ITGB2,7.312846296934891,Tcell_ICAM2_Bcell_ITGB2
Macrophage,Bcell,ANXA2,CD74,27.00744007848426,Macrophage_ANXA2_Bcell_CD74
Macrophage,Malignant,ANXA2,CD74,25.076153793308375,Macrophage_ANXA2_Malignant_CD74
Macrophage,Stroma,ANXA2,CD74,26.396297234463535,Macrophage_ANXA2_Stroma_CD74
Bcell,Macrophage,CCL19,CD74,25.8366101241509,Bcell_CCL19_Macrophage_CD74
Bcell,Malignant,CCL19,CD74,23.361617988979454,Bcell_CCL19_Malignant_CD74
Bcell,Stroma,CCL19,CD74,21.880839568392346,Bcell_CCL19_Stroma_CD74
Macrophage,Malignant,C1QA,ENO1,18.602478253359127,Macrophage_C1QA_Malignant_ENO1
Malignant,Bcell,CXCL14,CD74,28.8313102116963,Malignant_CXCL14_Bcell_CD74
