Feature,Normalized.Dispersion
ENSG00000170122,-1.8686229007175061
ENSG00000172785,-1.840122731340087
ENSG00000287480,nan
ENSG00000183784,-1.4597213495743333
ENSG00000107099,4.3497767803992256
ENSG00000107104,0.8316861646764383
ENSG00000228115,nan
ENSG00000064218,-1.079473804935281
ENSG00000281769,nan
ENSG00000173253,-0.7618028451638587
ENSG00000080503,-0.026449327874924582
ENSG00000236199,nan
ENSG00000236404,-0.14817684199906622
ENSG00000147852,0.6523681145367135
ENSG00000286670,-1.0533612746907615
ENSG00000080608,0.3143119847139458
ENSG00000236511,nan
ENSG00000080298,0.2630606657579779
ENSG00000232104,19.448706637823687
ENSG00000107249,0.25828104882533454
ENSG00000237009,nan
ENSG00000106688,0.5951600768692062
ENSG00000106686,-0.5645748161105942
ENSG00000205808,0.9273747586621061
ENSG00000273061,0.19946485788565224
ENSG00000106993,0.25747237701447656
ENSG00000147853,0.30782593781752027
ENSG00000287759,-0.6767080799279379
ENSG00000120158,-0.06738747280815405
ENSG00000096968,1.8294366419824777
ENSG00000120211,4.157174035061562
ENSG00000107014,1.9367930453554962
ENSG00000107018,-0.6974929496642508
ENSG00000272866,-1.5122868366342666
ENSG00000107020,-2.0574419180298236
ENSG00000120217,-0.4079981218990294
ENSG00000286162,-0.3272392777571449
ENSG00000197646,0.040916112603694585
ENSG00000107036,-0.11989434655138455
ENSG00000225408,0.36660709304790196
ENSG00000099219,-2.3352086183467784
ENSG00000183354,2.058342519327627
ENSG00000120215,nan
ENSG00000137040,-0.567917986176503
ENSG00000228739,nan
ENSG00000137033,5.914596274744086
ENSG00000147854,1.875005920077957
ENSG00000178445,-0.6713628843592473
ENSG00000236924,3.1085853529562413
ENSG00000229611,2.7632692327818393
ENSG00000225489,-1.431238453036186
ENSG00000107077,1.273036286428127
ENSG00000273056,nan
ENSG00000137038,-0.8635702985852871
ENSG00000153707,1.5022475346013304
ENSG00000225706,0.7555470247178191
ENSG00000270372,0.722998816279177
ENSG00000107165,nan
ENSG00000235448,0.33368619069833805
ENSG00000153714,-1.3571749626680631
ENSG00000285637,-1.1051065769089383
ENSG00000107186,1.6286421792337717
ENSG00000234740,-0.10037054186933164
ENSG00000226197,2.6096120476990143
ENSG00000270547,4.808397064255906
ENSG00000147862,5.4433062814769615
ENSG00000225472,nan
ENSG00000273399,-1.2470784408161197
ENSG00000272871,-1.0668166878992182
ENSG00000175893,0.20608952215349455
ENSG00000164946,-0.5994868339410265
ENSG00000155158,0.4380575458451119
ENSG00000164975,3.8677916780504207
ENSG00000164985,2.4356696946602208
ENSG00000164989,-0.039016498426325937
ENSG00000205549,8.793951437683146
ENSG00000173068,3.726763856415639
ENSG00000234779,0.00567762452615036
ENSG00000237153,nan
ENSG00000044459,3.23047135717561
ENSG00000107295,-0.9261144713691052
ENSG00000178031,4.694889993197358
ENSG00000155875,-0.8468859183430854
ENSG00000155876,-2.8909920379263836
ENSG00000147874,0.2776787644646304
ENSG00000147872,0.0
ENSG00000137145,1.42496099447546
ENSG00000272842,2.5939083310125626
ENSG00000273226,-1.4051510842601802
ENSG00000137154,-1.908204870393095
ENSG00000177076,-0.38290200209389447
ENSG00000260912,0.4408000353217958
ENSG00000155886,0.45037446507880424
ENSG00000286685,nan
ENSG00000171843,-0.22280106427016275
ENSG00000188352,1.274146808484413
ENSG00000227071,0.27927950491607784
ENSG00000188921,1.4485460104993775
ENSG00000171855,-1.9725834267688622
ENSG00000198642,-0.6443299694298925
ENSG00000171889,-0.746436039008348
ENSG00000184995,nan
ENSG00000099810,0.008320888612702774
ENSG00000265194,nan
ENSG00000147889,-0.823428226451667
ENSG00000240498,0.6876486833030158
ENSG00000147883,-0.9048510988975661
ENSG00000176399,-0.48045226773296257
ENSG00000234840,4.1004761458835395
ENSG00000284418,nan
ENSG00000283982,nan
ENSG00000107105,0.3881827199282458
ENSG00000198680,0.07423214015586124
ENSG00000120159,-0.007213586449360317
ENSG00000137055,-2.3174371586378606
ENSG00000096872,-1.747301853950416
ENSG00000234676,4.700711488377674
ENSG00000120156,6.544272072256273
ENSG00000120160,nan
ENSG00000120162,-0.5067145079568494
ENSG00000287355,nan
ENSG00000285103,2.8919775194399544
ENSG00000147894,-1.4041365086133821
ENSG00000260412,nan
ENSG00000174482,nan
ENSG00000122729,-0.7802257770767064
ENSG00000107201,0.2598519597526526
ENSG00000197579,1.4020487980721634
ENSG00000235453,-1.0342733341693422
ENSG00000165264,1.3702686044371646
ENSG00000188133,nan
ENSG00000231193,nan
ENSG00000137074,-1.8980230561616087
ENSG00000086061,-0.18650972352312647
ENSG00000122692,1.659304771415731
ENSG00000086062,1.0067670804539695
ENSG00000233554,-1.405617255922014
ENSG00000122711,-0.513400919738517
ENSG00000107262,-1.3540047970447853
ENSG00000086065,-1.9893561194672384
ENSG00000086102,-0.3686769590194732
ENSG00000165269,0.1809687879604152
ENSG00000286322,0.47971825408518154
ENSG00000165272,2.0948057929715977
ENSG00000165271,-0.7803795872800943
ENSG00000230453,0.1703019118836281
ENSG00000226562,-1.1933049612641797
ENSG00000281128,0.9519853101205149
ENSG00000260947,-0.2890859983679015
ENSG00000287063,nan
ENSG00000233776,nan
ENSG00000010438,2.58428060785546
ENSG00000235481,-0.4379885568977495
ENSG00000107341,-0.9366312560486664
ENSG00000137073,0.2121310293052704
ENSG00000198876,-0.6222251640468934
ENSG00000165006,0.06102557938901462
ENSG00000186638,1.0385446901923914
ENSG00000164978,-0.8709857201079293
ENSG00000164976,-1.5171816848139625
ENSG00000164972,-0.22028331304660417
ENSG00000164970,0.4989306519522496
ENSG00000122735,5.508083992928142
ENSG00000168913,2.25726497242987
ENSG00000122756,2.786521971561384
ENSG00000164967,0.17539233991364728
ENSG00000137100,-1.9227973821462558
ENSG00000147955,-0.7265665074117935
ENSG00000213930,-0.5347337297217805
ENSG00000137070,0.5506412169768267
ENSG00000213927,-1.4071714572769234
ENSG00000187186,-0.4094971929863106
ENSG00000230074,7.785230757535823
ENSG00000172724,69.43653232311864
ENSG00000137077,164.58028354061722
ENSG00000122733,2.010686754438149
ENSG00000281491,8.091232129591221
ENSG00000137094,0.4859003231050425
ENSG00000286782,0.019401445478243472
ENSG00000287868,-0.7149930108652867
ENSG00000165280,-0.34501083384923253
ENSG00000221829,0.17057684185989394
ENSG00000165282,-0.6981840262216115
ENSG00000234181,0.6088486049892142
ENSG00000165283,-0.8289805280408369
ENSG00000005238,0.26440468916231136
ENSG00000198722,-0.7054625218896475
ENSG00000198853,0.7354350568451055
ENSG00000215187,-0.12987840359980243
ENSG00000107140,-1.406775710906936
ENSG00000137101,0.11491182916386984
ENSG00000227933,-2.0233232281668525
ENSG00000137078,3.0429763050567513
ENSG00000269900,1.7475760182280022
ENSG00000159884,1.3259665466003374
ENSG00000137135,-1.0235774221758436
ENSG00000107159,2.759330070669946
ENSG00000198467,12.344967861310455
ENSG00000137076,0.7639969115803161
ENSG00000107175,-0.3058554144204634
ENSG00000070610,-0.024583546936638494
ENSG00000107185,-0.09316889446331086
ENSG00000215183,2.9398986367202524
ENSG00000228843,-0.4768827912750653
ENSG00000227388,-1.1256085258367858
ENSG00000159899,5.420826981832691
ENSG00000137098,-0.690761051591643
ENSG00000137133,-0.8363622249150192
ENSG00000137103,-0.41579429720033684
ENSG00000204930,-0.8356232695765133
ENSG00000196196,6.443315337389759
ENSG00000235387,7.403944596489514
ENSG00000122707,2.0141493539751982
ENSG00000122694,1.370375990574457
ENSG00000185972,6.302392244441916
ENSG00000122705,-0.6263592194420569
ENSG00000159921,0.2596819143624649
ENSG00000137075,1.9813506356016668
ENSG00000165304,-0.5063161029905937
ENSG00000196092,3.1223966757038824
ENSG00000250850,0.05602582470105762
ENSG00000260100,0.582418247211628
ENSG00000281649,-1.750408477087234
ENSG00000233242,0.43404968914824293
ENSG00000147905,-1.3898965156942624
ENSG00000137106,0.21870631620893236
ENSG00000168795,-0.5943727195107676
ENSG00000137054,0.25803035882479014
ENSG00000234160,nan
ENSG00000147912,1.111370153072439
ENSG00000175768,0.800681673465938
ENSG00000070601,-1.0828723632610964
ENSG00000165275,-1.3049291540534176
ENSG00000107371,-1.1371607949292566
ENSG00000122741,-0.46515708268107814
ENSG00000122696,-0.6783114015252244
ENSG00000107338,-2.21948899317614
ENSG00000137124,-1.4763200119727267
ENSG00000137142,-0.13926063145747064
ENSG00000180071,-0.9595250735023327
ENSG00000204860,-1.0484642033786555
ENSG00000287838,1.8119673779999304
ENSG00000106714,0.2045443244524556
ENSG00000278175,1.2302602201378665
ENSG00000283886,-1.14943312763065
ENSG00000183148,nan
ENSG00000240240,-0.7132805391316527
ENSG00000276500,7.804219521076275
ENSG00000225655,-2.0868377096105877
ENSG00000276462,1.0521018794845207
ENSG00000273514,nan
ENSG00000215126,-2.4149019647861345
ENSG00000275450,0.7082014914820601
ENSG00000276412,1.5938561582954458
ENSG00000154529,3.9779699442565786
ENSG00000237357,nan
ENSG00000204814,2.0871267497481294
ENSG00000231527,0.827479595726843
ENSG00000231212,1.1271176916115442
ENSG00000204802,0.6842217801238089
ENSG00000226007,-0.98465166211011
ENSG00000238113,-0.8504403310325735
ENSG00000287168,6.964687124156514
ENSG00000229422,0.3588806003423626
ENSG00000234665,2.7666633130758704
ENSG00000170161,-1.3462166568909253
ENSG00000225411,1.0673353453538297
ENSG00000172014,-0.38479023882132424
ENSG00000204779,2.41334652345175
ENSG00000287329,1.2513312278050757
ENSG00000147996,0.4751932404202919
ENSG00000274893,nan
ENSG00000276203,2.255969945840028
ENSG00000274349,-1.2793547271270174
ENSG00000274026,-0.15351188802178634
ENSG00000260691,nan
ENSG00000226904,nan
ENSG00000196873,-1.9947785575433155
ENSG00000154330,0.7521000959208357
ENSG00000224958,4.183308411811705
ENSG00000233178,0.7149264708657836
ENSG00000226337,nan
ENSG00000234506,-0.49423920855264986
ENSG00000107242,-0.9551433572266146
ENSG00000187866,-0.364596797443786
ENSG00000165060,-0.4636584394914286
ENSG00000119139,1.5728388781867302
ENSG00000278910,nan
ENSG00000135063,-0.3673669211290212
ENSG00000107282,2.0717206571944056
ENSG00000188647,-0.4326136449458385
ENSG00000204706,-0.16666354455419638
ENSG00000165072,3.6213420442000386
ENSG00000268364,1.2501363818794065
ENSG00000198887,2.3225503995944856
ENSG00000274421,2.7617169659822056
ENSG00000119138,1.2300195650141652
ENSG00000083067,nan
ENSG00000135048,-0.16497670583367655
ENSG00000107362,-1.5542948952483673
ENSG00000155621,-1.105538658425998
ENSG00000119125,nan
ENSG00000225434,-0.07487384084802627
ENSG00000107372,0.9530903543933159
ENSG00000165091,3.11560538674265
ENSG00000236849,4.007117493428873
ENSG00000165092,3.133865137236387
ENSG00000135046,5.203818020025124
ENSG00000198963,4.458978864513826
ENSG00000286944,0.42330870584436797
ENSG00000119121,4.799457888684885
ENSG00000135045,1.3400641020311994
ENSG00000203321,2.571966989050198
ENSG00000156017,-0.6873773877096804
ENSG00000229587,-0.6676467304216085
ENSG00000106733,-0.3470060542736668
ENSG00000134996,-0.6851378115046425
ENSG00000099139,6.359730752174893
ENSG00000135002,-0.5982021719126119
ENSG00000187210,-1.3530153909567564
ENSG00000106772,1.640120065911946
ENSG00000225937,nan
ENSG00000197969,-0.5342511240775885
ENSG00000156049,0.43164216353682366
ENSG00000156052,-0.34913413321666376
ENSG00000148019,-0.32379260432502743
ENSG00000135069,-0.8249101880293713
ENSG00000233086,nan
ENSG00000106829,1.3612343014199642
ENSG00000226798,nan
ENSG00000196781,-0.6334668950935278
ENSG00000233926,-0.45254247256181923
ENSG00000232749,nan
ENSG00000165105,0.790202074795107
ENSG00000286451,-1.3887482586386901
ENSG00000229109,-0.007173371289331535
ENSG00000172159,0.545053783714712
ENSG00000237529,nan
ENSG00000148057,-1.2550970267523684
ENSG00000135018,-0.9735348149357264
ENSG00000254473,-1.1499317023943039
ENSG00000165113,-1.208364684371768
ENSG00000226877,nan
ENSG00000231616,nan
ENSG00000165115,-0.4038696449518848
ENSG00000165118,-1.302189601878131
ENSG00000165119,-1.9830907008567316
ENSG00000178966,-1.609644685136449
ENSG00000197506,3.589409206352052
ENSG00000148053,1.2960226522352283
ENSG00000135049,-1.0040576960487322
ENSG00000230303,-0.27026131200354364
ENSG00000135040,-0.7744515806095982
ENSG00000135052,-0.8018261492968741
ENSG00000135070,-1.6951068367444815
ENSG00000083223,-0.626853446246551
ENSG00000180447,1.573942784479247
ENSG00000226237,-0.5423479378762425
ENSG00000204446,nan
ENSG00000196730,-1.625041318754192
ENSG00000236709,4.854415750145388
ENSG00000135047,-0.26153113870155714
ENSG00000156345,0.3903816493620525
ENSG00000287750,0.02142049001757789
ENSG00000287769,-1.360839016415805
ENSG00000106723,-0.6517138309389273
ENSG00000130045,-0.10728613869827879
ENSG00000228658,-3.228651991094875
ENSG00000213694,-1.8118564459604456
ENSG00000148082,-0.6355192679785501
ENSG00000224945,2.2635552418484894
ENSG00000123975,0.8326763119081305
ENSG00000187742,0.056171924509582916
ENSG00000187764,1.563207991693995
ENSG00000285907,-1.805038463912849
ENSG00000130222,3.2553162316988966
ENSG00000237372,-1.4886742733341602
ENSG00000226206,nan
ENSG00000237626,-0.3796586870614612
ENSG00000227555,-0.6498033357680693
ENSG00000231107,1.988745202429392
ENSG00000165023,-0.17680582678520754
ENSG00000165025,0.385251240005542
ENSG00000287212,nan
ENSG00000260454,1.273958766341148
ENSG00000237422,1.1118020182366075
ENSG00000230537,-1.3925706309954784
ENSG00000229694,nan
ENSG00000273381,-0.28700234314717193
ENSG00000148090,1.9196127367803373
ENSG00000165030,-0.6509745664162215
ENSG00000233081,nan
ENSG00000169071,-0.2561183195482934
ENSG00000090054,-2.013751391999101
ENSG00000196305,-0.5959096100575831
ENSG00000198000,1.8099715985771654
ENSG00000188312,0.8715280362710621
ENSG00000106809,6.111398316625167
ENSG00000127083,2.530862216437478
ENSG00000106819,2.8602353200252146
ENSG00000106823,4.278055518210268
ENSG00000285650,nan
ENSG00000127080,-0.38033553293387784
ENSG00000185963,0.33628977891558653
ENSG00000288062,-0.3594310903382411
ENSG00000127081,-1.121902822529542
ENSG00000127084,2.3066220152769157
ENSG00000157303,0.5675986648538625
ENSG00000223446,1.583383888437342
ENSG00000165233,-1.9439881841987854
ENSG00000131669,0.7414516573208456
ENSG00000203364,nan
ENSG00000165238,-0.6516475909962016
ENSG00000204352,nan
ENSG00000188938,0.3342327739195214
ENSG00000048828,-1.063891817761414
ENSG00000197724,1.374318973892918
ENSG00000131668,1.5541794824154302
ENSG00000158079,1.4230826584787148
ENSG00000286834,1.1390665447448634
ENSG00000269929,2.8481807229447647
ENSG00000175787,-0.59490126822831
ENSG00000232063,-0.7352812374137163
ENSG00000148110,-0.12487229980028132
ENSG00000231806,-0.8984009797467748
ENSG00000130957,1.46500825464301
ENSG00000165140,-0.2859217042513804
ENSG00000288023,-0.6944485281837623
ENSG00000148120,3.756574889639073
ENSG00000285807,nan
ENSG00000158169,-1.9584971643089635
ENSG00000271384,-1.1611131759311784
ENSG00000185920,-1.6496394279433506
ENSG00000271155,0.6326051967868013
ENSG00000271659,-0.6764511633759674
ENSG00000175611,-0.27414073085543167
ENSG00000182150,0.7820932758488296
ENSG00000225194,nan
ENSG00000237212,nan
ENSG00000130948,-1.9822670471171564
ENSG00000285269,nan
ENSG00000130958,-1.9696209422258664
ENSG00000165244,-1.2863841060235686
ENSG00000286835,-0.37612234240708764
ENSG00000130956,0.19501064143929542
ENSG00000081377,5.897143163010293
ENSG00000158122,0.550052193111202
ENSG00000224848,0.018978167712044514
ENSG00000081386,-0.6483780982354302
ENSG00000196597,-1.43864945384195
ENSG00000196312,0.4969263925139591
ENSG00000136943,-2.031615655782416
ENSG00000203279,2.2225575607586685
ENSG00000197816,0.6157154630623746
ENSG00000196116,-0.9116119890771482
ENSG00000136842,-0.4261597517069275
ENSG00000136925,3.647464583028144
ENSG00000136937,-0.8440798558091966
ENSG00000231521,nan
ENSG00000136936,-0.14187351999847964
ENSG00000236130,1.3053539442649713
ENSG00000260677,nan
ENSG00000136932,-1.5666935260129022
ENSG00000287070,nan
ENSG00000136929,0.4087974674954736
ENSG00000136938,-1.1530239536100975
ENSG00000095380,-0.04552280580585413
ENSG00000106785,-0.4324815523903075
ENSG00000106789,-2.2529492857688207
ENSG00000095383,2.319051204406438
ENSG00000136928,-0.7025236905870047
ENSG00000165138,0.17743362478632418
ENSG00000119514,2.277438913390463
ENSG00000267026,nan
ENSG00000204291,7.26756349074439
ENSG00000270412,-0.8862678818817379
ENSG00000106799,2.4496687924885197
ENSG00000119523,-1.3982800132444893
ENSG00000106803,-0.557476835779169
ENSG00000255145,-0.3372276886026312
ENSG00000119508,2.0142558557266126
ENSG00000136874,0.4588500318828569
ENSG00000254571,nan
ENSG00000023318,1.2932302243381717
ENSG00000119509,-1.6803759509530818
ENSG00000136891,0.2535045703325909
ENSG00000066697,-0.04209498133798382
ENSG00000241697,0.6707836103669822
ENSG00000170681,4.159590027646984
ENSG00000148123,-0.5846963681911996
ENSG00000136881,-1.4148789465774694
ENSG00000136897,0.1819568125076207
ENSG00000136870,-0.9385273862509181
ENSG00000165152,0.34488980898375576
ENSG00000155827,-1.1238170173395605
ENSG00000198785,-0.5010604615033358
ENSG00000270332,0.1502587593180682
ENSG00000136824,-1.2242380698606805
ENSG00000136783,-1.5113386588490785
ENSG00000165028,0.22984817255614692
ENSG00000165029,-0.7095484990068784
ENSG00000230013,-0.4171093727529803
ENSG00000286536,nan
ENSG00000070214,-0.9704695016688639
ENSG00000106701,-0.7346578785735651
ENSG00000228317,2.1708225717512004
ENSG00000106692,-0.5083427259291317
ENSG00000186051,16.74327542963861
ENSG00000095209,0.2922283863367648
ENSG00000234323,nan
ENSG00000148143,1.5779030688831213
ENSG00000119318,0.8496572733708234
ENSG00000136826,1.1248902212814207
ENSG00000148156,nan
ENSG00000070061,-1.2385992122227911
ENSG00000119328,-1.0821458473466814
ENSG00000119326,-0.3167473674751149
ENSG00000106771,-1.0768675810181207
ENSG00000260230,nan
ENSG00000095203,-1.2143165911383909
ENSG00000070159,-2.1214006469712636
ENSG00000157654,1.483346797007437
ENSG00000232939,nan
ENSG00000188959,0.148409761450316
ENSG00000136810,-1.0207967322599067
ENSG00000165124,6.11133177923201
ENSG00000030304,nan
ENSG00000198121,1.0684347998100476
ENSG00000136813,1.8721704505504062
ENSG00000173258,1.9935349774514974
ENSG00000106853,1.4208212894310108
ENSG00000059769,-0.38308085750442294
ENSG00000242616,-0.021756123063361624
ENSG00000165181,6.066439501868106
ENSG00000148154,3.1669460973733727
ENSG00000259953,-0.6495026277358588
ENSG00000106868,-0.44135978653568764
ENSG00000119314,1.447013749952661
ENSG00000119471,-1.6090561013341032
ENSG00000230185,-1.4933623883578881
ENSG00000165185,-1.7875579984598164
ENSG00000148153,-0.007496249334748459
ENSG00000226609,-1.5262288337579903
ENSG00000148158,0.22441321090237096
ENSG00000119457,0.8327234234531489
ENSG00000271631,1.1760492240018252
ENSG00000285447,1.9233894188589868
ENSG00000136866,-0.49727002086742844
ENSG00000225684,-0.06841693799229268
ENSG00000231528,-1.3617999077561074
ENSG00000136867,-1.381337918967661
ENSG00000119321,-0.4975522039417074
ENSG00000136868,-1.0648826857634834
ENSG00000176386,-2.06467918471313
ENSG00000136875,-0.5198161163801818
ENSG00000165188,-1.4013863229648278
ENSG00000148225,1.3819855892562727
ENSG00000119411,-1.2793682161567566
ENSG00000119431,0.5134320137838717
ENSG00000148218,0.03252581312884501
ENSG00000148229,0.04603963187379474
ENSG00000157653,-1.8541363271144797
ENSG00000138835,2.3399374704210842
ENSG00000237073,nan
ENSG00000227482,-0.441007294317714
ENSG00000157657,-1.5072628942252542
ENSG00000106927,0.03192189998204059
ENSG00000136883,-0.03254128838241601
ENSG00000196739,1.7516223737908307
ENSG00000229314,0.5060849945434681
ENSG00000228278,0.7894301074527659
ENSG00000106948,7.7214135992673745
ENSG00000095397,-1.4755927140295761
ENSG00000136888,-0.6558712505896686
ENSG00000157693,-1.615868349343769
ENSG00000181634,-0.3192396238636081
ENSG00000173077,-1.0862001753437747
ENSG00000106952,2.056659159632501
ENSG00000041982,4.846765641990181
ENSG00000182752,3.583927034665923
ENSG00000226604,nan
ENSG00000244757,nan
ENSG00000148219,-0.751702126030449
ENSG00000119401,-1.6354818667895141
ENSG00000285820,nan
ENSG00000233569,7.768056681380687
ENSG00000136869,3.4317491101618
ENSG00000284977,-0.18371704674085315
ENSG00000231901,nan
ENSG00000078725,-0.5481595724421666
ENSG00000136861,2.1994531424655417
ENSG00000106780,0.07850871029040049
ENSG00000119402,0.06920341605093497
ENSG00000214654,-0.7226887017545132
ENSG00000095261,-0.1478153230483892
ENSG00000119403,-0.3876058252941311
ENSG00000056558,0.315898006215088
ENSG00000106804,-1.8268656850004874
ENSG00000119397,1.2966391932181796
ENSG00000119396,0.2000775891019069
ENSG00000148180,9.411942703690277
ENSG00000148175,0.7266122582745405
ENSG00000227355,1.4334288427191468
ENSG00000136848,0.8797883769315282
ENSG00000229854,nan
ENSG00000261534,2.2687614908752605
ENSG00000175764,2.022955450354141
ENSG00000237548,nan
ENSG00000119421,-1.5472306449239726
ENSG00000185681,4.1457134531642605
ENSG00000106852,0.4231113923267029
ENSG00000119446,-1.324623529507463
ENSG00000148187,-1.0484198427433524
ENSG00000095303,0.212483886546833
ENSG00000269970,-0.855861582637963
ENSG00000234156,-0.40486189741030576
ENSG00000136940,-0.6037264422549867
ENSG00000056586,0.6175812093554336
ENSG00000186130,-0.5393551873850694
ENSG00000171448,-1.4207597361372812
ENSG00000261094,-0.6081831944582178
ENSG00000286718,-1.031243627544354
ENSG00000011454,-1.0013836005678654
ENSG00000188394,nan
ENSG00000236901,-1.5709312967028777
ENSG00000165209,-0.6771875451680767
ENSG00000148204,0.5847702888615168
ENSG00000119522,4.328647253849034
ENSG00000106689,-1.3686767539716962
ENSG00000236668,-1.6758331527969326
ENSG00000119408,0.45066148984060556
ENSG00000136930,0.07868460041397522
ENSG00000136931,0.08816843476348028
ENSG00000148200,1.9238553817365633
ENSG00000224020,-1.145407420395103
ENSG00000236643,nan
ENSG00000185585,1.9608604812257848
ENSG00000136918,-0.26952416433451265
ENSG00000136942,-2.3499464788615856
ENSG00000136950,-2.4154062224833392
ENSG00000136935,-1.567506625412979
ENSG00000173611,-0.20099945257255739
ENSG00000119414,-1.0510247909278971
ENSG00000136933,0.2581835332529207
ENSG00000044574,-0.8257756089048893
ENSG00000239705,nan
ENSG00000165219,1.3124331815984465
ENSG00000287782,nan
ENSG00000119487,-1.9669027925974174
ENSG00000167081,0.2230800586333135
ENSG00000196814,1.6440808496152919
ENSG00000224842,-0.8421076643426535
ENSG00000136944,-1.6296561300737005
ENSG00000238010,nan
ENSG00000169155,-0.155463631749886
ENSG00000177125,-0.9664097455699999
ENSG00000136828,-0.016201032447029265
ENSG00000136859,2.667916230929178
ENSG00000136895,3.0708176970956664
ENSG00000271833,-0.3640921802448989
ENSG00000136856,0.21566338577209837
ENSG00000196152,-0.6195684798340723
ENSG00000197958,-1.9473519356144326
ENSG00000148356,0.9380330096544018
ENSG00000136830,-1.301582574203094
ENSG00000136854,0.6314476003004252
ENSG00000279571,-1.1512635867114345
ENSG00000187024,-1.4948945457124747
ENSG00000160401,-0.10312265091862795
ENSG00000167094,-0.7830043098116727
ENSG00000160404,-0.3291027555067232
ENSG00000095370,2.7768102578889744
ENSG00000136807,0.6798496082480998
ENSG00000136877,2.7734989657459326
ENSG00000106991,14.333852788811267
ENSG00000225032,4.127321946219597
ENSG00000106992,0.9165774305809489
ENSG00000160408,5.70947638343376
ENSG00000136840,3.6662539869043624
ENSG00000167103,0.07769463956388155
ENSG00000227218,-1.3083334870796037
ENSG00000136908,0.5093384092770908
ENSG00000167106,-1.9375861949856505
ENSG00000230848,nan
ENSG00000171169,-1.6810996953050408
ENSG00000148339,-0.20270318850272692
ENSG00000230536,nan
ENSG00000234771,1.8365487654471473
ENSG00000148334,0.41358700916201885
ENSG00000232850,-0.8956804070969038
ENSG00000148346,-0.059593051939901116
ENSG00000171159,0.06990515714020507
ENSG00000148337,0.30457166214388326
ENSG00000106976,4.344844400219955
ENSG00000167110,1.405229494570362
ENSG00000175854,-0.12156679189262047
ENSG00000167112,-0.41514492068942066
ENSG00000272696,0.49608095628978194
ENSG00000167113,0.08221160162279761
ENSG00000167114,0.6813807115969789
ENSG00000167118,-0.49025615802214567
ENSG00000167123,1.1073765812564311
ENSG00000273186,-1.226302785732694
ENSG00000136811,0.7764396731971631
ENSG00000119392,-1.353117748915296
ENSG00000228395,-0.9410044643869797
ENSG00000197694,0.907262917899981
ENSG00000280758,4.36040684953932
ENSG00000119333,-1.2105423866053286
ENSG00000234705,-1.9175396890969727
ENSG00000119335,-0.94320910962055
ENSG00000160447,1.3794763194266528
ENSG00000160446,2.0280008688274287
ENSG00000223478,-0.18356335495116274
ENSG00000160445,-1.358877965162684
ENSG00000107021,1.10257383900713
ENSG00000167136,-0.5301434101465646
ENSG00000198917,-0.1822276562432932
ENSG00000171097,1.873264054823065
ENSG00000136802,0.3357049070181843
ENSG00000175287,0.22670404290284382
ENSG00000175283,-0.6322083642313853
ENSG00000095319,-0.6996512193808612
ENSG00000267834,-1.4253989875819204
ENSG00000148341,2.018545090967155
ENSG00000148343,-0.7024163909934009
ENSG00000287234,-0.40064824469768284
ENSG00000167130,-2.0975938731091053
ENSG00000095321,3.23620058420263
ENSG00000119383,0.6139300182610373
ENSG00000268707,-1.4214999704678064
ENSG00000188483,3.464257263844488
ENSG00000268050,4.514936604674944
ENSG00000204055,-0.40870364699856504
ENSG00000224307,-0.16295652663598859
ENSG00000179082,-0.6657478702471852
ENSG00000268615,4.4036707817440375
ENSG00000233901,2.1330944123931035
ENSG00000230676,-0.5712732447634831
ENSG00000204054,-0.7266309971037422
ENSG00000261334,-0.8172413027007345
ENSG00000286078,-0.6245875375015737
ENSG00000227619,-0.8049878166598814
ENSG00000148335,1.610468993854779
ENSG00000179058,-0.9562735184195174
ENSG00000148331,1.033897041779178
ENSG00000167157,-1.1897544170841774
ENSG00000236024,nan
ENSG00000148344,3.179479894720889
ENSG00000136816,-0.9629221826957892
ENSG00000136827,-2.3516680499642932
ENSG00000136819,-1.4271151614272028
ENSG00000136878,0.6667177703583119
ENSG00000187239,0.2027941043642525
ENSG00000270755,-0.23367846330696507
ENSG00000148358,-0.6685211832814135
ENSG00000196979,nan
ENSG00000107130,0.15901772252311663
ENSG00000148357,1.5977028425425228
ENSG00000130707,1.0473353948351396
ENSG00000107164,-0.17164429378999532
ENSG00000130711,-1.2361118545909986
ENSG00000130713,-1.5506141476399018
ENSG00000097007,-0.2759969233833395
ENSG00000188710,-0.16958370744841578
ENSG00000130720,-0.3095977109832201
ENSG00000236658,0.017885833601128286
ENSG00000050555,5.467845545056006
ENSG00000126878,-0.49240773022623074
ENSG00000126883,2.9699022712073897
ENSG00000246851,4.5086157709391195
ENSG00000126882,2.149302785222237
ENSG00000160539,2.37419341042296
ENSG00000130723,-0.6230245375635515
ENSG00000176868,-1.1779901073541414
ENSG00000130714,1.319728463370463
ENSG00000230289,-1.1728813425363034
ENSG00000130717,-0.15208028208410238
ENSG00000283526,nan
ENSG00000107263,3.146253074982141
ENSG00000160563,-0.011398984769346681
ENSG00000196358,1.0901899938655388
ENSG00000107290,-0.1895380943826976
ENSG00000125482,-0.03863770463876931
ENSG00000188523,nan
ENSG00000125485,-1.6581416074442923
ENSG00000125484,-1.722899746991965
ENSG00000165695,-1.0518171469399953
ENSG00000224992,-1.0350130415375047
ENSG00000165698,-2.083107617212824
ENSG00000165699,0.013316799547575829
ENSG00000165702,1.182021999531394
ENSG00000148308,-0.14606617618420065
